Words,Similarity
cement,1.0
steel,0.5666478
limestone,0.5380378
asphalt,0.52889884
rubber,0.4754247
granite,0.47531742
polyethylene,0.46065867
fertilizer,0.44317588
lime,0.43809175
petroleum,0.43727267
sawdust,0.43097815
mud,0.4305599
metal,0.4286136
plaster,0.4263418
wood,0.41501492
stone,0.41413873
drywall,0.41255638
matting,0.40810624
pipe,0.40222707
methanol,0.39855045
build,0.39776003
putty,0.39643416
coal,0.39278784
polyester,0.39179173
brick,0.38984385
catapult,0.38664255
sugar,0.38348326
plastics,0.38277692
building,0.3819782
joist,0.38097888
oil,0.37914807
soil,0.37894133
clay,0.37788975
terracotta,0.37720987
rock,0.37638587
brickyard,0.3714104
compacter,0.3713079
dirt,0.3703152
flour,0.36970392
excavation,0.3691511
sulfur,0.3683121
bedrock,0.3673717
tin,0.36733457
sweepings,0.36722335
quarry,0.3667035
bricklayer,0.36379156
ceramics,0.36084318
ammonia,0.35504285
pvc,0.35499722
tannery,0.3544842
jackhammer,0.35382226
tire,0.35306525
diesel,0.35204688
blacktop,0.35165477
furniture,0.3506935
bulldozer,0.35027608
honeycomb,0.34966603
thickener,0.3481569
scaffolding,0.34755653
excavator,0.34664768
mulch,0.34631118
iron,0.34587324
demolition,0.34572303
ammonium,0.34564224
copper,0.34508023
newsprint,0.34432802
salt,0.3427972
cork,0.34252143
uranium,0.34216204
linoleum,0.34079102
charcoal,0.34033966
rice,0.33874792
latex,0.337541
laborer,0.3372833
walls,0.33720547
nails,0.33646193
detergent,0.33598012
ore,0.3349626
railcar,0.3341231
cedar,0.33406243
fuel,0.33226857
sifter,0.33115795
silk,0.33086032
truck,0.33080605
plastic,0.33021298
starch,0.32959566
sidewall,0.3294334
varnish,0.32909492
brickwork,0.32749367
wax,0.32709488
crane,0.32592502
builder,0.3257803
subsoil,0.3255184
garment,0.32544583
sandpaper,0.3253786
welder,0.32509947
carpet,0.32466948
confectionery,0.32413074
drainage,0.32110578
cocaine,0.32066494
bedspring,0.32004637
sweetener,0.32000187
magnesium,0.31988102
trench,0.3193763
tapioca,0.31926072
planter,0.31912613
automobile,0.31885195
goods,0.31867468
roofer,0.31797183
grinder,0.3174049
