Words,Similarity
child,1.0
baby,0.6901964
preschooler,0.67567074
mother,0.65435714
parents,0.6535697
babysitter,0.63700426
girl,0.6285335
daughter,0.6148234
babies,0.6125775
son,0.56588864
kindergartner,0.56431586
daycare,0.5553053
fetus,0.5478086
mom,0.54604965
puppy,0.52954006
kid,0.5256811
teenager,0.52349037
adult,0.5185174
pediatrician,0.5182945
kitten,0.51756734
mommy,0.51734495
person,0.51133215
parent,0.50468296
granddaughter,0.496593
spouse,0.49320117
latchkey,0.48772404
womb,0.47889397
teacher,0.4724532
tyke,0.47124925
midwife,0.46060508
guardian,0.45914593
cub,0.4577589
highchair,0.45420003
dad,0.4505457
victim,0.44500825
family,0.44457927
sitter,0.44424966
mama,0.44346914
grandma,0.44178173
orphan,0.44174787
godchild,0.43993458
bassinet,0.43991193
diaper,0.4366564
juvenile,0.43593872
school,0.43547282
soldier,0.43276668
binky,0.43145648
sister,0.4237656
student,0.42204183
momma,0.41972238
patient,0.41804603
sex,0.41704425
wife,0.41682446
elementary,0.41495678
pedophile,0.40710425
bride,0.4050747
elder,0.40438625
age,0.40070698
grandmom,0.3975256
stepsister,0.39715177
pooch,0.39447877
refugee,0.39419505
animals,0.3940543
widower,0.39340338
cat,0.39323065
panda,0.39201516
lodger,0.39060467
doll,0.38776386
learner,0.3864276
brother,0.38586676
zookeeper,0.38579816
chimp,0.38424018
elderly,0.38282254
uterus,0.380877
offender,0.3800078
fiancee,0.3787693
lunchbox,0.37854886
corpse,0.37815163
toy,0.37795395
swaddling,0.37763497
uncle,0.37750176
migrant,0.37570265
fawn,0.37546256
maid,0.3742624
maidservant,0.37425646
motorist,0.37417743
citizen,0.3717582
defendant,0.37113172
worker,0.3700118
teether,0.36839685
embryo,0.36767426
sleepwalker,0.3675435
psychiatrist,0.3674878
houseplant,0.36580274
playpen,0.36578435
sweetie,0.3650133
arrestee,0.36395702
immunization,0.36378068
housekeeper,0.3636671
laundrywoman,0.36299238
dachshund,0.3620962
gender,0.3616521
schoolwork,0.36061338
people,0.35788596
lioness,0.35755506
lady,0.35695073
counselor,0.35684675
placenta,0.35626036
bedroom,0.35615632
cats,0.35572046
missionary,0.35459524
criminal,0.3542665
immigrant,0.35237354
backpack,0.3521807
chaperone,0.35058826
grandmamma,0.34980524
tutor,0.34970522
turtle,0.3488953
manatee,0.3487987
church,0.3480777
washcloth,0.3474624
dogs,0.34723502
survivor,0.34633687
orthodontist,0.34469438
peacekeeper,0.34435722
bicycle,0.3442576
gibbon,0.34407568
reptile,0.34292257
bunny,0.34206194
driver,0.34193867
lad,0.34174076
priest,0.34101155
bathtub,0.3385646
nursemaid,0.33851996
mistress,0.33749032
cousin,0.33554193
nun,0.33534712
poverty,0.33482325
educator,0.3346121
actress,0.33447158
caterpillar,0.33383664
human,0.33374292
respondent,0.33370522
