Words,Similarity
crane,1.0
excavator,0.64969534
pier,0.5373571
pulley,0.5213533
bulldozer,0.5190463
gangway,0.50102955
rigger,0.5002064
tower,0.4946119
rope,0.48894373
beams,0.48701355
dock,0.47000304
hydraulics,0.4617077
propeller,0.46048826
axle,0.45727777
bridge,0.45687145
boat,0.45581228
steeple,0.44715548
boulder,0.44573906
contraption,0.44115588
whale,0.4401529
ladder,0.43920565
railcar,0.43713215
airboat,0.43631116
bungee,0.4352203
spreader,0.43173885
joist,0.42466813
snowplow,0.423516
shipyard,0.4215675
chainsaw,0.42103347
jackhammer,0.42084783
vessel,0.41925687
steel,0.41914114
boatyard,0.4160931
kite,0.41349876
sling,0.41169617
staircase,0.41160858
ferryboat,0.40929407
stepladder,0.4083628
canoe,0.40808713
wires,0.40760884
railing,0.40697291
mainsheet,0.40633047
hose,0.40579975
blimp,0.40387636
pedestal,0.40375242
barbell,0.40225497
trailer,0.39926583
dockyard,0.39855427
sculpture,0.3980923
welder,0.3976461
gyroscope,0.3967617
hardhat,0.39663437
footplate,0.3962108
gator,0.3952812
shovel,0.39258432
deck,0.39170453
lamppost,0.3893424
boiler,0.38889652
fishhooks,0.3887211
tarp,0.38858572
ship,0.38538042
subcontractor,0.38438413
fireman,0.38278311
turntable,0.38241118
building,0.3823786
wheelchair,0.3819099
crossway,0.3802525
sleigh,0.37977177
arborist,0.3790703
monorail,0.3788253
beam,0.3784196
gurney,0.37742627
firetrap,0.3769654
metal,0.37671098
rowboat,0.3766512
hangar,0.37650493
beanstalk,0.37548196
concrete,0.37509003
electrician,0.3748343
trench,0.3745944
doorframe,0.37401205
walkway,0.37189072
antenna,0.37155375
submarine,0.37096146
warehouse,0.37093985
dockworker,0.3707078
spaceship,0.37038913
bobtail,0.37020144
van,0.37014467
tipper,0.37004688
turtle,0.3693547
manatee,0.36917457
anchorage,0.3681199
airplane,0.3677666
kayak,0.36754048
harvester,0.36654902
trees,0.36645374
lifeboat,0.36583033
plunger,0.36552128
bedspring,0.36525333
roofer,0.36458865
shark,0.36457065
causeway,0.36365896
speedboat,0.36107177
dragonfly,0.36084184
footrest,0.360827
noose,0.3601804
tow,0.35983357
weights,0.359346
steamer,0.35865813
crevasse,0.3570282
stair,0.35653156
carcass,0.35624248
flagman,0.3556701
reactor,0.355591
prosthesis,0.354991
buoy,0.35423747
reptile,0.35302687
steamboat,0.35289896
hanger,0.35287333
plywood,0.35247976
dune,0.35187492
blade,0.351774
boxcar,0.35142195
cannon,0.35126767
embankment,0.35114628
pickaxe,0.350127
pergola,0.3500721
heron,0.34994826
worker,0.3498212
maypole,0.34957626
laborer,0.34949479
dam,0.3488324
quarry,0.34875605
lawnmower,0.3487532
brontosaurus,0.34756947
sandblaster,0.34750664
railroad,0.34728858
ballerina,0.34716305
carousel,0.34696501
stairway,0.3465835
scooter,0.34646693
dumpster,0.3461289
snowmobile,0.34522817
icebreaker,0.34472504
anemometer,0.34471312
climber,0.3443386
telescope,0.3437125
firefighter,0.3435952
cage,0.34331763
trucker,0.3426689
sundial,0.34261724
skull,0.34261444
jig,0.3419702
substation,0.34190327
bassinet,0.34115413
dinghy,0.34035957
sawmill,0.33996946
guillotine,0.33923936
treetop,0.33874387
cane,0.3380356
stuntman,0.33785042
buzzard,0.33782437
rubble,0.33770496
roller,0.3376425
nest,0.33682582
firework,0.3363406
gripper,0.3361797
diaphragm,0.33578748
diver,0.33564913
birdhouse,0.334732
lanyard,0.33470902
tusk,0.33419934
bicycle,0.3341573
mousetrap,0.3338818
octopus,0.33377293
monument,0.33169326
porch,0.33070782
playpen,0.33068597
acorn,0.33057764
gazebo,0.3305669
workers,0.330248
porthole,0.32989413
respirator,0.32983905
compressor,0.329449
bubblewrap,0.32944164
grinder,0.32896376
cement,0.32854596
caterpillar,0.32827872
stockyard,0.32814893
sledge,0.3281456
crucifix,0.3278549
doorknocker,0.32784656
signalman,0.3278338
machine,0.32764256
pinecone,0.32665238
rail,0.3258386
footstool,0.3255659
housefly,0.32554337
lifter,0.32544675
tentacle,0.32523605
cones,0.32461998
deer,0.32458732
sword,0.32298827
triceratops,0.32254007
harness,0.32245815
thighbone,0.32208213
balloon,0.32193303
hippo,0.32177344
minivan,0.321238
donkey,0.3211448
wrench,0.3208196
cavern,0.32013547
mechanic,0.32010013
drapery,0.31980595
pegboard,0.31957483
granite,0.31957355
trapdoor,0.31857216
crabber,0.31842837
bolt,0.31833223
cube,0.31824058
motorcycle,0.31791705
ladle,0.31791368
flamingo,0.3176329
gibbon,0.3176145
cone,0.31726927
dinosaur,0.31647202
pagoda,0.3163487
boardwalk,0.31602642
bellman,0.3158308
bonnet,0.31565
tombstone,0.31553185
demolition,0.31508988
lobster,0.31502682
riverboat,0.31484506
gorilla,0.31464872
apartment,0.3144011
oxcart,0.31376484
spade,0.31331933
zookeeper,0.31308618
pinwheel,0.31276074
handcuffs,0.31270203
tub,0.31171483
bike,0.31158954
penis,0.3115572
condo,0.3114534
falconer,0.31114998
planter,0.310711
trachea,0.31063527
drywall,0.3104977
webbing,0.30987963
raccoon,0.3094866
cape,0.3088216
clasp,0.30868223
technician,0.3086159
centrifuge,0.30853802
driveway,0.3084333
ligature,0.30806535
toothpick,0.3080168
trunk,0.3078875
replica,0.30785
tinsmith,0.30780056
taxis,0.30777645
tollhouse,0.3075721
plaster,0.30742213
airlift,0.30738106
fawn,0.30719277
spacesuit,0.3069572
boater,0.30672517
cornstalk,0.30662665
piston,0.3066063
kitten,0.30654848
skydiving,0.30647662
pitchfork,0.30583507
transmitter,0.30534032
drape,0.30505246
bucket,0.30505046
playhouse,0.30481008
casing,0.304697
hippopotamus,0.3042268
pyramid,0.30401054
arm,0.30394062
cleaver,0.30365095
airfield,0.30347443
honker,0.3034121
drainpipe,0.3031324
spaceport,0.3030279
sledgehammer,0.30281782
highchair,0.30263495
waterfall,0.30254725
barrette,0.30224288
motorist,0.302137
aerialist,0.3021104
fence,0.3015186
landscaper,0.30108565
raven,0.3008322
hive,0.30060884
dike,0.30042797
limestone,0.30017054
levers,0.30014262
sunfish,0.29985207
birdseed,0.29944444
dispatcher,0.2992679
valve,0.29904556
sternum,0.29870912
rocks,0.29858977
subway,0.29847518
jackknife,0.2984571
archway,0.29822192
spear,0.2979845
ox,0.2978601
critter,0.2977713
feet,0.29740196
observatory,0.2972803
cardboard,0.29637596
freeway,0.29593396
pillar,0.2958893
tongs,0.29568663
bricklayer,0.29565412
sharks,0.29556885
foot,0.2953637
hornpipe,0.29529387
hat,0.29489008
hood,0.2948488
policeman,0.29476762
fishpond,0.29474097
runway,0.29466546
stonemasonry,0.29431963
legs,0.29419369
crayfish,0.29397562
denture,0.29394367
ejector,0.29371074
townhouse,0.29325303
firehouse,0.29319438
turnstile,0.2927344
chopstick,0.29240218
greenhouse,0.2922528
crawlspace,0.29193437
squirrel,0.29149696
halter,0.29136896
lioness,0.2913464
binocular,0.29113132
ribcage,0.29112947
duck,0.29093027
cabby,0.29087552
helmet,0.2905386
camel,0.29052222
windscreen,0.29044107
macaw,0.29026315
jellyfish,0.29020664
brick,0.29014677
conductor,0.28999236
wishbone,0.28990978
breezeway,0.2896673
awl,0.28949675
bloodworm,0.2893669
recliner,0.2890225
searchlight,0.2886776
machete,0.28866702
angler,0.28853118
silverback,0.2885195
creature,0.28841475
snowstorm,0.28833354
pig,0.28828633
wagon,0.28818658
spoon,0.2881377
tinplate,0.2879075
gnome,0.28774175
connector,0.28764522
lampshade,0.28737974
monkey,0.2873073
girdle,0.28721952
harpooner,0.287152
zoo,0.2869767
sunroom,0.28697184
apron,0.28695172
beaver,0.28692466
panther,0.28652576
curtain,0.2865049
snowsuit,0.28618282
radiator,0.2861533
gorge,0.28601217
bumblebee,0.285976
axes,0.28594923
chimp,0.28564245
roofline,0.28561386
duplex,0.2854472
firearm,0.2853251
icecap,0.28526866
plastic,0.2851929
bathtub,0.28486437
crawlers,0.28473437
reed,0.28453338
doll,0.28425196
carwash,0.28397435
mine,0.2838889
bow,0.28388497
hammer,0.28355628
bailiff,0.2833709
stowaway,0.2832598
motorbike,0.2829337
suitcase,0.28290254
shoelace,0.28249812
titanium,0.28234136
brickyard,0.2819858
knife,0.28194186
vibration,0.2817462
shipwreck,0.28153482
blowfish,0.28144887
banner,0.28124928
pillbox,0.28114423
counterweight,0.28091946
walrus,0.28064075
coyote,0.28018665
daredevil,0.28014314
catapult,0.28001302
weight,0.27995017
fatality,0.27988824
cub,0.27978042
pothole,0.27964675
automobile,0.2795212
scales,0.27926493
cellphone,0.2792337
penthouse,0.2792102
balloonist,0.27918142
doorknob,0.27909636
stone,0.27887815
trident,0.2787829
scoreboard,0.27877265
device,0.27870187
luggage,0.278694
policewoman,0.27866688
animals,0.27859658
neck,0.27844933
bunkhouse,0.27840182
cooker,0.27830312
hummer,0.2782895
oilcan,0.2780707
ape,0.27801034
encasement,0.2778688
wood,0.27780563
turkey,0.27748826
river,0.27737728
glasshouse,0.27735868
tiger,0.2772957
terminal,0.277063
picket,0.27705687
calf,0.2769724
sifter,0.276623
