Words,Similarity
birthstone,1.0
topaz,0.5736868381500244
earring,0.48736312985420227
sunray,0.42650216817855835
highlighter,0.42295098304748535
flower,0.42160898447036743
dahlia,0.4139353930950165
beads,0.40922847390174866
embroidery,0.40730464458465576
seashell,0.40501177310943604
glitter,0.402187705039978
anklet,0.40174463391304016
chronograph,0.3990897834300995
tiara,0.39559268951416016
obsidian,0.3925287425518036
marigold,0.39251065254211426
firstborn,0.3855457305908203
birthmark,0.37021586298942566
fairy,0.3647919297218323
grapefruit,0.3627367317676544
rosebush,0.3615041971206665
denim,0.36034008860588074
coin,0.35933607816696167
headstone,0.35933589935302734
tupperware,0.3573254346847534
shawl,0.3518851101398468
angelfish,0.3510279953479767
urn,0.35071712732315063
pottery,0.3503851890563965
wineglass,0.3469664752483368
neckline,0.3458806574344635
duelist,0.3433663249015808
pedicurist,0.34035927057266235
rosary,0.3371019661426544
snakeskin,0.3349657952785492
gimlet,0.33327555656433105
tinsel,0.3313850164413452
stoneware,0.3300544321537018
baby,0.32936325669288635
armoire,0.32849833369255066
shrub,0.32333311438560486
apple,0.3227091431617737
antiques,0.31889858841896057
sweater,0.31874170899391174
thimble,0.3186928331851959
fruitcake,0.31811389327049255
stone,0.3165225684642792
bulb,0.31590285897254944
bra,0.31578683853149414
thumbtack,0.31472256779670715
sportswoman,0.3135499954223633
artwork,0.3132270872592926
goddaughter,0.31314072012901306
mistletoe,0.3119775950908661
supernova,0.3119494616985321
hair,0.3113362491130829
seamstress,0.30991923809051514
dresser,0.30877211689949036
quinoa,0.3082560896873474
cake,0.3069336414337158
moon,0.3069274425506592
skin,0.30652737617492676
fingernail,0.30594226717948914
child,0.301698237657547
sister,0.30103814601898193
orthodontist,0.30077165365219116
hubcap,0.29824069142341614
butterfly,0.29815998673439026
orange,0.2979588508605957
nightstand,0.2975831627845764
drapery,0.29704055190086365
kumquat,0.2966223359107971
pecan,0.295777291059494
mama,0.29460540413856506
spoon,0.2944163978099823
cranberry,0.29330071806907654
signature,0.291439950466156
varnish,0.29020148515701294
tidewater,0.28982028365135193
leaf,0.28907132148742676
kindergartener,0.28856196999549866
tree,0.2882457971572876
maidservant,0.2881515324115753
wife,0.2875552177429199
shoe,0.2874162197113037
bunny,0.28737086057662964
photon,0.2867163419723511
sycamore,0.2861551344394684
kindergartner,0.2841019332408905
sunroom,0.2839592695236206
buttons,0.28375694155693054
fingertip,0.283352792263031
makeup,0.2818053066730499
puppy,0.28049078583717346
mademoiselle,0.2803591787815094
violin,0.2800664007663727
grandfather,0.27958279848098755
sesame,0.27930304408073425
parsnip,0.27864527702331543
babysitter,0.27811580896377563
hairdresser,0.27727463841438293
tusk,0.2766817510128021
mortar,0.2766498625278473
toothbrush,0.2765069901943207
ovary,0.2764802575111389
tribe,0.27469107508659363
cousin,0.27431952953338623
bifocals,0.2742053270339966
convertible,0.27403971552848816
sunglasses,0.27384647727012634
eyelash,0.2732221782207489
tux,0.27132102847099304
waitperson,0.2707958519458771
recipient,0.27071648836135864
kerchief,0.2699306607246399
lizard,0.2694096863269806
squaw,0.26909518241882324
location,0.26907622814178467
highchair,0.26901426911354065
magic,0.2688440978527069
store,0.2685158848762512
tin,0.2681310176849365
golfing,0.2681176960468292
sliver,0.2680714726448059
rifleman,0.26779764890670776
subspecies,0.2670736312866211
cologne,0.26635289192199707
flannel,0.26510125398635864
clothes,0.2643349766731262
