Words,Similarity
child,1.0
baby,0.6901963949203491
preschooler,0.6756707429885864
babysitter,0.6370042562484741
kindergartner,0.5643158555030823
kindergartener,0.5497655272483826
puppy,0.5295400619506836
firstborn,0.5286287069320679
person,0.5113321542739868
teacher,0.47245320677757263
goddaughter,0.4712972939014435
highchair,0.45420002937316895
mama,0.4434691369533539
dog,0.43040037155151367
pet,0.4272986352443695
sister,0.4237655997276306
student,0.4220418334007263
wife,0.41682446002960205
chick,0.40619906783103943
elder,0.4043862521648407
refugee,0.3941950500011444
widower,0.39340338110923767
cat,0.3932306468486786
panda,0.39201515913009644
doctor,0.3917848765850067
man,0.3817809224128723
giraffe,0.38113123178482056
calves,0.3796088397502899
prisoner,0.3784157633781433
fawn,0.3754625618457794
maidservant,0.3742564618587494
worker,0.3700118064880371
snorer,0.36862727999687195
immunization,0.363780677318573
dachshund,0.3620961904525757
placenta,0.35626035928726196
bedroom,0.3561563193798065
cats,0.3557204604148865
criminal,0.354266494512558
tutor,0.34970521926879883
owl,0.34969526529312134
church,0.3480777144432068
rhino,0.3471622169017792
women,0.34591129422187805
mutt,0.3455584645271301
orthodontist,0.3446943759918213
grandfather,0.34467029571533203
bicycle,0.3442575931549072
gibbon,0.34407567977905273
reptile,0.342922568321228
bunny,0.34206193685531616
driver,0.34193867444992065
mammal,0.33933383226394653
nursemaid,0.33851996064186096
cousin,0.3355419337749481
psychologist,0.33424583077430725
human,0.3337429165840149
life,0.33307763934135437
bed,0.3315717577934265
sleeping,0.33085212111473083
homework,0.3281458616256714
body,0.3276531994342804
flower,0.32429489493370056
car,0.32291170954704285
governess,0.3221672475337982
dresser,0.32131004333496094
tree,0.3209545612335205
vagrant,0.32070785760879517
horse,0.32059311866760254
pedicurist,0.3200485408306122
stowaway,0.3192504644393921
raccoon,0.3191862106323242
rosebush,0.3179754316806793
dispatcher,0.31782883405685425
calf,0.3170234262943268
whale,0.3147970139980316
poodle,0.3138315975666046
birthmark,0.31350579857826233
canine,0.3099643588066101
papa,0.3099438548088074
tonsillectomy,0.3093678653240204
neighborhood,0.307799369096756
lizard,0.30685487389564514
chickens,0.3065759539604187
violin,0.3065554201602936
pimp,0.3058950901031494
laptop,0.3055374324321747
marsupial,0.3052733838558197
blanket,0.30509939789772034
cow,0.3047935962677002
jailer,0.30447447299957275
rabbit,0.3035014867782593
policeman,0.3032880425453186
sleep,0.3028872013092041
sparrow,0.302724152803421
parishioner,0.3019407391548157
firefighter,0.3015368580818176
birthstone,0.3013475835323334
headmistress,0.3009670376777649
fairy,0.30065762996673584
toothbrush,0.3005533218383789
litter,0.3001459538936615
wolf,0.29759493470191956
cigarette,0.29735875129699707
poster,0.29632529616355896
movie,0.2961502969264984
tub,0.2960779368877411
bike,0.2957664728164673
sofa,0.2956883907318115
privates,0.29478567838668823
cabbie,0.29476335644721985
toilet,0.2942706048488617
shower,0.29415425658226013
violence,0.29299166798591614
trunk,0.29298582673072815
shepherdess,0.29056185483932495
clothes,0.2905333638191223
spoon,0.29020875692367554
telemarketer,0.2900662124156952
nest,0.28913378715515137
computer,0.2888568937778473
snack,0.28842487931251526
hairdresser,0.287268728017807
psychotherapist,0.28675514459609985
milk,0.28667253255844116
sickness,0.2854804992675781
shrub,0.28523439168930054
female,0.28497904539108276
headstone,0.28476426005363464
debtor,0.28465208411216736
seamstress,0.28441891074180603
ribcage,0.2843210995197296
skunk,0.28289908170700073
porch,0.2828366160392761
doorknob,0.28261488676071167
boarder,0.28210708498954773
prison,0.28148403763771057
triceratops,0.28079691529273987
playhouse,0.28048229217529297
roughhouse,0.2790212333202362
punisher,0.27867087721824646
ovary,0.27854228019714355
bishop,0.27820903062820435
bulb,0.27725762128829956
firearm,0.2764098346233368
cereal,0.276277631521225
badger,0.2753005623817444
doorframe,0.2746506333351135
bottle,0.2745456099510193
houseboy,0.27400246262550354
