Words,Similarity
cement,1.0
concrete,0.5964359641075134
steel,0.5666478276252747
polyethylene,0.4606586694717407
fertilizer,0.44317588210105896
metal,0.4286136031150818
stone,0.4141387343406677
matting,0.4081062376499176
building,0.38197821378707886
soil,0.3789413273334503
rock,0.3763858675956726
excavation,0.3691510856151581
tin,0.3673345744609833
sweepings,0.3672233521938324
quarry,0.36670351028442383
honeycomb,0.349666029214859
iron,0.34587323665618896
rice,0.33874791860580444
truck,0.33080604672431946
varnish,0.32909491658210754
crane,0.3259250223636627
subsoil,0.325518399477005
pottery,0.3143805265426636
cashew,0.3133649230003357
chlorine,0.31099388003349304
nail,0.3066823482513428
tie,0.3041161596775055
smelter,0.3031843900680542
shoe,0.30296048521995544
straw,0.30287984013557434
foundation,0.30162379145622253
factory,0.2949606776237488
vegetable,0.2940564751625061
gasoline,0.29323238134384155
oxcart,0.2932138442993164
road,0.2928621172904968
crack,0.29080504179000854
milk,0.29072287678718567
tradesman,0.28979066014289856
cyanide,0.28766947984695435
toiletry,0.28636452555656433
substance,0.28558507561683655
clog,0.28406211733818054
sawmill,0.28354424238204956
seashell,0.2831119894981384
scrubber,0.28300347924232483
mortar,0.2825876474380493
sausage,0.2823026776313782
water,0.28191229701042175
ganja,0.28173595666885376
craftsman,0.2815404534339905
tubing,0.28099676966667175
chimney,0.2793806791305542
oilcan,0.27880024909973145
logjam,0.2787521779537201
arch,0.2783796489238739
denim,0.27727189660072327
rum,0.2762438654899597
cinder,0.2743477523326874
cavern,0.27297133207321167
fumes,0.271945595741272
plant,0.27190864086151123
hemp,0.2716355323791504
chicken,0.2708640992641449
stockyard,0.2706504762172699
balm,0.26786530017852783
tibia,0.26730453968048096
earth,0.26585274934768677
cornerstone,0.2641131281852722
rail,0.2635250985622406
suppository,0.2633169889450073
lava,0.2624630331993103
corn,0.261761337518692
lock,0.26048019528388977
tractor,0.2596253752708435
sling,0.2593100666999817
ladle,0.2588511109352112
pastry,0.2588302195072174
bakery,0.2587911784648895
oxidizer,0.2583622336387634
garbage,0.25794827938079834
sheet,0.2574223279953003
clutch,0.25635403394699097
crab,0.25599169731140137
tupperware,0.2550315260887146
stoneware,0.2547996938228607
drapery,0.2547776997089386
mines,0.25452345609664917
hay,0.25358566641807556
cigarette,0.25344669818878174
custard,0.2534274160861969
tofu,0.2531563937664032
gymnasium,0.2518685460090637
rigger,0.25130560994148254
dust,0.25063028931617737
soap,0.2496825009584427
kelp,0.2473093569278717
plants,0.24713996052742004
leakage,0.24682146310806274
poison,0.2461370825767517
obsidian,0.24604910612106323
country,0.24598965048789978
mushroom,0.24568432569503784
firewater,0.24538683891296387
guardrail,0.2452532947063446
affect,0.2446812242269516
cake,0.24392147362232208
lead,0.24379850924015045
worker,0.24371354281902313
wheat,0.24351538717746735
valve,0.24335351586341858
embroidery,0.24314814805984497
ligament,0.24307341873645782
pigpen,0.24122218787670135
sesame,0.24115128815174103
paprika,0.24097749590873718
pothole,0.2406599372625351
morgue,0.24045221507549286
contender,0.24001473188400269
stake,0.23981736600399017
oxygen,0.23965199291706085
ice,0.23909933865070343
waterwheel,0.23680593073368073
kindling,0.23652511835098267
parts,0.23652087152004242
pecan,0.23640568554401398
doorframe,0.23632362484931946
inks,0.23625069856643677
bobtail,0.2360188066959381
shore,0.23582735657691956
iodine,0.2355010062456131
geyser,0.2352399379014969
flannel,0.23382562398910522
breadboard,0.23374015092849731
thumbtack,0.23360709846019745
maiden,0.23348112404346466
grass,0.23334062099456787
cereal,0.2328633964061737
pulley,0.2320202738046646
chip,0.23193515837192535
elevator,0.23181726038455963
spillage,0.2307348996400833
workingman,0.23056530952453613
frame,0.2304253727197647
nerve,0.22982348501682281
cannabis,0.2287614941596985
hatchet,0.2285955250263214
flower,0.22858157753944397
washer,0.2273753434419632
shampoo,0.22669145464897156
oilman,0.22649627923965454
horsehide,0.22640061378479004
firewood,0.2253703624010086
tissue,0.22506628930568695
ashes,0.2244553416967392
artery,0.22429899871349335
plank,0.22378483414649963
arches,0.22327198088169098
lifter,0.22245703637599945
poplar,0.22221297025680542
termite,0.22211609780788422
bag,0.22204802930355072
condensation,0.22178050875663757
cattle,0.2207096517086029
nitrite,0.22062188386917114
foot,0.2204752415418625
canal,0.22042419016361237
tap,0.22016802430152893
sunroom,0.2201477736234665
maidservant,0.21948912739753723
silkworm,0.219243124127388
car,0.218802809715271
fruit,0.21877042949199677
sulfite,0.21839308738708496
feather,0.21810069680213928
stop,0.21676471829414368
port,0.21676181256771088
splinter,0.21661396324634552
gloves,0.21583449840545654
grapefruit,0.21570605039596558
hitter,0.21569004654884338
carbonation,0.21566475927829742
machine,0.21516300737857819
leaf,0.21512380242347717
blood,0.21489217877388
dope,0.21477626264095306
squash,0.21445168554782867
seed,0.2143859565258026
shrub,0.21428215503692627
brisket,0.2128521203994751
urn,0.2119607925415039
chloroform,0.2115158587694168
conditioner,0.21126312017440796
lawnmower,0.21091291308403015
marigold,0.20969027280807495
billiard,0.20925547182559967
cadaver,0.20870839059352875
marinade,0.20824827253818512
banking,0.20815256237983704
crystalloid,0.20793366432189941
fields,0.20728693902492523
fisherwoman,0.20726467669010162
damper,0.20713220536708832
well,0.20683781802654266
boot,0.20667235553264618
roadblock,0.20631389319896698
pawnbroker,0.20629431307315826
bumper,0.20607894659042358
shawl,0.2058931589126587
shield,0.20552809536457062
capitol,0.2054215967655182
sycamore,0.20527569949626923
smokescreen,0.20525804162025452
glitter,0.20515935122966766
nuke,0.20502568781375885
hangar,0.2049667239189148
headstone,0.2047000676393509
cleanser,0.20460009574890137
liter,0.2045268416404724
tube,0.20433761179447174
bicycle,0.20402763783931732
sprayer,0.20364972949028015
colonist,0.20347170531749725
sort,0.20342963933944702
mutt,0.20339305698871613
cranberry,0.20291683077812195
sleeping,0.2026105672121048
cider,0.2024155855178833
precipitation,0.20235612988471985
muzzle,0.20198893547058105
hayloft,0.2018997222185135
notebook,0.20145843923091888
blanket,0.20133844017982483
burrito,0.20109447836875916
doorstop,0.20108787715435028
cherry,0.20101700723171234
poll,0.20042021572589874
watercress,0.20031872391700745
street,0.20031699538230896
harbor,0.20006075501441956
man,0.19996699690818787
alcohol,0.19986185431480408
rose,0.19982606172561646
temple,0.19975143671035767
marksman,0.19973166286945343
dislocation,0.19960160553455353
wine,0.19923169910907745
butter,0.1990036964416504
jailer,0.198812335729599
grandfather,0.19862867891788483
skunk,0.1985013335943222
speedball,0.19769057631492615
seamstress,0.19766661524772644
chop,0.19763480126857758
meatloaf,0.19750182330608368
beads,0.19735820591449738
stirfry,0.1973412185907364
mist,0.19661352038383484
raincoat,0.19635334610939026
toilet,0.19633951783180237
quarters,0.19622863829135895
burger,0.195726677775383
chowder,0.19568701088428497
mask,0.19566556811332703
vessel,0.19531136751174927
houseboy,0.19523295760154724
lender,0.19488197565078735
engineer,0.19464169442653656
elbow,0.19444304704666138
matches,0.1943068951368332
anchorage,0.19315636157989502
fodder,0.19312435388565063
griddle,0.19304582476615906
pet,0.19291099905967712
barrel,0.1928832083940506
workbench,0.19283244013786316
undertaker,0.1926967203617096
body,0.19240619242191315
magic,0.1920781284570694
wetland,0.19206836819648743
throat,0.19203048944473267
snakeskin,0.19192181527614594
canister,0.1917211413383484
driver,0.19153164327144623
antibiotic,0.19138145446777344
doctor,0.19128471612930298
looser,0.19075213372707367
trunk,0.19067436456680298
banister,0.19055648148059845
moneybag,0.19037970900535583
court,0.1903107613325119
opponent,0.19016410410404205
tinsel,0.19012340903282166
lagoon,0.18967312574386597
cup,0.18962374329566956
bran,0.1895035207271576
kumquat,0.1894129514694214
oat,0.18916599452495575
slate,0.18886524438858032
horseshit,0.18879662454128265
